N,C,replica,sweep,phi,surplus,bath_T,bath_total,f,final,drift,acceptance,f_final,d0,d1,d2,d3,d4,d5,d6,pieces_d1,largest_d1,pieces_d2,largest_d2
64,16,11,9700,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,9800,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,9900,0.96875,0.015625,2.4375,39.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10000,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10100,0.984375,0.140625,0.9375,15.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10200,0.96875,0.078125,1.1875,19.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10300,0.96875,0.09375,0.875,14.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10400,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10500,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10600,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10700,1.015625,0.21875,1.375,22.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10800,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,10900,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11000,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11100,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11200,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11300,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11400,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11500,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11600,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11800,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,11900,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12000,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12100,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12200,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12300,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12400,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12500,0.96875,0.0,2.75,44.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12600,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12800,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,12900,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13000,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13200,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13400,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13500,1.0,0.078125,3.1875,51.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13600,1.0625,0.28125,3.125,50.0,0.75,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13700,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13800,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,13900,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14000,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14100,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14200,1.046875,0.265625,2.4375,39.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14300,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14400,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14500,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14600,1.03125,0.21875,2.375,38.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14700,1.046875,0.28125,2.125,34.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14800,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,14900,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15000,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15200,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15400,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15500,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15600,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15800,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,15900,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16000,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16100,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16200,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16300,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16400,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16500,1.078125,0.3125,3.5,56.0,0.6875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16600,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16800,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,16900,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17000,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17100,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17200,0.984375,0.09375,1.875,30.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17300,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17400,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17500,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17600,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17700,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17800,1.0,0.15625,1.625,26.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,17900,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18000,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18100,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18200,1.0,0.09375,2.875,46.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18300,1.046875,0.1875,4.0,64.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18400,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18500,1.0,0.078125,3.1875,51.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18600,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18700,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18800,1.015625,0.109375,3.5625,57.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,18900,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19000,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19100,0.984375,0.03125,3.125,50.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19200,0.984375,0.046875,2.8125,45.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19300,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19400,1.015625,0.109375,3.5625,57.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19500,1.03125,0.15625,3.625,58.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19600,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19700,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19800,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,19900,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20000,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20100,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20200,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20300,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20400,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20500,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20600,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20800,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,20900,1.0,0.109375,2.5625,41.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21000,1.015625,0.203125,1.6875,27.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21100,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21200,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21300,1.015625,0.171875,2.3125,37.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21400,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21500,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21600,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21700,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21800,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,21900,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22000,0.984375,0.125,1.25,20.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22100,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22200,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22300,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22400,0.984375,0.109375,1.5625,25.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22500,0.96875,0.03125,2.125,34.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22600,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22700,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22800,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,22900,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23000,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23100,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23200,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23300,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23400,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23500,1.0,0.140625,1.9375,31.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23600,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23700,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23800,1.015625,0.1875,2.0,32.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,23900,1.015625,0.21875,1.375,22.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24000,0.984375,0.078125,2.1875,35.0,1.0625,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24100,0.96875,0.046875,1.8125,29.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24200,1.015625,0.15625,2.625,42.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24400,1.015625,0.21875,1.375,22.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24500,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24600,0.96875,0.0625,1.5,24.0,1.125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24700,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24800,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,24900,1.015625,0.21875,1.375,22.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25000,1.0,0.125,2.25,36.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25100,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25200,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25300,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25400,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25500,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25600,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25700,1.015625,0.140625,2.9375,47.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25800,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,25900,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26000,1.015625,0.125,3.25,52.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26100,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26200,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26300,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26400,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26500,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26600,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26700,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26800,1.03125,0.1875,3.0,48.0,0.875,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,26900,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27000,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27200,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27300,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27400,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27500,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27600,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27700,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27800,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,27900,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28000,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28200,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28300,1.046875,0.25,2.75,44.0,0.8125,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28400,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28500,1.0,0.0,4.75,76.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28600,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28700,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28800,1.0,0.0625,3.5,56.0,1.0,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,28900,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,29000,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
64,16,11,29100,1.015625,0.09375,3.875,62.0,0.9375,0,0.0,0.0012296875,0.9375,0,5,58,1,0,0,0,1,5,1,58
