N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g
140,3,430,1.1857142857142857,0.9642857142857143,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,440,1.1928571428571428,1.0,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,450,1.1928571428571428,1.0142857142857142,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,460,1.2,1.042857142857143,2,0.7714285714285715,0.0,0.0,14,10,0.0,none,0.0
140,3,470,1.2,1.042857142857143,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,480,1.2,1.042857142857143,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,490,1.207142857142857,1.0857142857142856,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,500,1.207142857142857,1.0857142857142856,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,510,1.2142857142857142,1.1071428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,520,1.2214285714285715,1.1071428571428572,1,1.0,0.0,0.0,14,10,0.0,none,0.0
140,3,530,1.2428571428571429,1.1785714285714286,3,0.6571428571428571,0.11428571428571428,0.11428571428571428,14,10,0.0,none,0.0
140,3,540,1.2571428571428571,1.207142857142857,2,0.8857142857142857,0.11428571428571428,0.11428571428571428,14,10,0.0,none,0.0
140,3,550,1.2571428571428571,1.207142857142857,2,0.8857142857142857,0.11428571428571428,0.11428571428571428,14,10,0.0,none,0.0
140,3,560,1.2571428571428571,1.207142857142857,2,0.8857142857142857,0.11428571428571428,0.11428571428571428,14,10,0.0,none,0.0
140,3,570,1.2571428571428571,1.2,2,0.8857142857142857,0.11428571428571428,0.11428571428571428,14,10,0.0,none,0.0
140,3,580,1.2785714285714285,1.2785714285714285,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,590,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,600,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,610,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,620,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,630,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,640,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,650,1.292857142857143,1.3,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,660,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,670,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,680,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,690,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,700,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,710,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,720,1.292857142857143,1.3,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,730,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,740,1.292857142857143,1.2857142857142858,3,0.7857142857142857,0.21428571428571427,0.11428571428571428,14,10,0.0,none,0.0
140,3,750,1.3142857142857143,1.3571428571428572,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,760,1.3142857142857143,1.3571428571428572,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,770,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,780,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,790,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,800,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,810,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,820,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,830,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,840,1.3142857142857143,1.3714285714285714,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,850,1.3214285714285714,1.3857142857142857,4,0.6714285714285714,0.32857142857142857,0.22857142857142856,14,10,0.0,none,0.0
140,3,860,1.3428571428571427,1.457142857142857,5,0.5571428571428572,0.44285714285714284,0.34285714285714286,14,10,0.0,none,0.0
140,3,870,1.3428571428571427,1.457142857142857,5,0.5571428571428572,0.44285714285714284,0.34285714285714286,14,10,0.0,none,0.0
140,3,880,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,890,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,900,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,910,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,920,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,930,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,940,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,950,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,960,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,970,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,980,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,990,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
140,3,1000,1.3642857142857143,1.5285714285714285,6,0.44285714285714284,0.5571428571428572,0.45714285714285713,14,10,0.0,none,0.0
160,0,10,0.65,0.09375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,20,0.76875,0.18125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,30,0.81875,0.2375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,40,0.85,0.29375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,50,0.875,0.35625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,60,0.90625,0.35,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,70,0.90625,0.35,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,80,0.90625,0.3625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,90,0.90625,0.36875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,100,0.925,0.38125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,110,0.94375,0.41875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,120,0.95,0.44375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,130,0.9875,0.475,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,140,1.0125,0.55,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,150,1.01875,0.5875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,160,1.01875,0.6,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,170,1.01875,0.58125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,180,1.03125,0.60625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,190,1.0375,0.6125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,200,1.04375,0.6375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,210,1.04375,0.63125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,220,1.05,0.65,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,230,1.05,0.6625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,240,1.0625,0.68125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,250,1.075,0.69375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,260,1.09375,0.7375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,270,1.10625,0.775,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,280,1.10625,0.78125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,290,1.1125,0.79375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,300,1.14375,0.85,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,310,1.15,0.8625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,320,1.15,0.8625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,330,1.16875,0.9,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,340,1.175,0.9125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,350,1.175,0.91875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,360,1.18125,0.9375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,0,370,1.21875,1.0625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,380,1.21875,1.05625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,390,1.225,1.0625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,400,1.225,1.08125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,410,1.225,1.08125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,420,1.225,1.08125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,430,1.225,1.08125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,440,1.23125,1.09375,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,450,1.2375,1.1125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,460,1.2375,1.1125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,470,1.2375,1.1125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,480,1.2375,1.1125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,490,1.2375,1.125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,500,1.2375,1.125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,510,1.2375,1.125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,520,1.2375,1.1125,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,530,1.25,1.15625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,540,1.25,1.15625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,550,1.25,1.14375,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,560,1.25625,1.15625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,570,1.25625,1.15,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,580,1.2625,1.1625,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,590,1.26875,1.1875,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,600,1.26875,1.1875,3,0.8125,0.1875,0.1,16,10,0.0,none,0.0
160,0,610,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,620,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,630,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,640,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,650,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,660,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,670,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,680,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,690,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,700,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,710,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,720,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,730,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,740,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,750,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,760,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,770,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,780,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,790,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,800,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,810,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,820,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,830,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,840,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,850,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,860,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,870,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,880,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,890,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,900,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,910,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,920,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,930,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,940,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,950,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,960,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,970,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,980,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,990,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,0,1000,1.29375,1.2625,4,0.7125,0.2875,0.2,16,10,0.0,none,0.0
160,1,10,0.65625,0.09375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,20,0.76875,0.21875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,30,0.8125,0.23125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,40,0.825,0.24375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,50,0.86875,0.28125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,60,0.88125,0.2875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,70,0.9,0.35,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,80,0.9375,0.4125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,90,0.95,0.44375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,1,100,0.975,0.56875,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,110,1.0125,0.61875,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,120,1.0375,0.6625,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,130,1.05,0.675,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,140,1.05625,0.675,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,150,1.0625,0.68125,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,160,1.075,0.7375,2,0.9,0.0,0.0,16,10,0.0,none,0.0
160,1,170,1.0875,0.80625,2,0.9,0.1,0.1,16,10,0.0,none,0.0
160,1,180,1.0875,0.7875,2,0.9,0.1,0.1,16,10,0.0,none,0.0
160,1,190,1.1125,0.88125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,200,1.1125,0.88125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,210,1.125,0.91875,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,220,1.14375,0.94375,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,230,1.15625,0.95,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,240,1.16875,0.9875,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,250,1.175,1.0125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,260,1.2,1.08125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,270,1.2,1.06875,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,280,1.2125,1.0875,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,290,1.2125,1.08125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,300,1.2125,1.075,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,310,1.2125,1.08125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,320,1.23125,1.11875,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,330,1.2375,1.13125,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,340,1.24375,1.14375,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,350,1.25625,1.175,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,360,1.25625,1.175,3,0.8,0.2,0.2,16,10,0.0,none,0.0
160,1,370,1.26875,1.2125,4,0.7,0.2,0.2,16,10,0.0,none,0.0
160,1,380,1.275,1.225,4,0.7,0.2,0.2,16,10,0.0,none,0.0
160,1,390,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,400,1.2875,1.275,5,0.4,0.3,0.3,16,10,0.0,none,0.0
160,1,410,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,420,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,430,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,440,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,450,1.2875,1.275,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,460,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,470,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,480,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,490,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,500,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,510,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,520,1.29375,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,530,1.29375,1.2875,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,540,1.29375,1.2875,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,550,1.3,1.3,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,560,1.3,1.3125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,570,1.3,1.3125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,580,1.30625,1.31875,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,590,1.30625,1.3125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,600,1.30625,1.3125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,610,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,620,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,630,1.30625,1.3375,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,640,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,650,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,660,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,670,1.30625,1.33125,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,680,1.3125,1.3375,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,690,1.3125,1.3375,4,0.7,0.3,0.3,16,10,0.0,none,0.0
160,1,700,1.34375,1.4375,5,0.6,0.4,0.4,16,10,0.0,none,0.0
160,1,710,1.34375,1.4375,5,0.6,0.4,0.4,16,10,0.0,none,0.0
160,1,720,1.3625,1.5,6,0.5,0.5,0.5,16,10,0.0,none,0.0
160,1,730,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,740,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,750,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,760,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,770,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,780,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,790,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,800,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,810,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,820,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,830,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,840,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,850,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,860,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,870,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,880,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,890,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,900,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,910,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,920,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,930,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,940,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,950,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,960,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,970,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,980,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,990,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,1,1000,1.4,1.6,7,0.4,0.6,0.6,16,10,0.0,none,0.0
160,2,10,0.6625,0.10625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,20,0.75625,0.15625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,30,0.7875,0.1875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,40,0.81875,0.2,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,50,0.825,0.26875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,60,0.8625,0.3,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,70,0.90625,0.4,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,80,0.93125,0.425,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,90,0.9625,0.45,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,100,0.975,0.5,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,110,0.98125,0.53125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,120,1.0,0.58125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,130,1.025,0.625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,140,1.0375,0.6375,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,150,1.04375,0.65,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,160,1.05625,0.66875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,170,1.0875,0.7125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,180,1.09375,0.75,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,190,1.09375,0.7625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,200,1.1,0.75,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,210,1.1,0.75625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,220,1.1,0.7625,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,230,1.10625,0.8,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,240,1.1125,0.76875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,250,1.11875,0.78125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,260,1.125,0.8,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,270,1.13125,0.8125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,280,1.1375,0.85,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,290,1.1375,0.86875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,300,1.1375,0.86875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,310,1.14375,0.88125,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,320,1.14375,0.875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
160,2,330,1.14375,0.86875,1,1.0,0.0,0.0,16,10,0.0,none,0.0
