N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,cool,7.5402,2.020248706867017,4.177996,0.012234429373223112,0.34816633333333336,0.11956125,10.399309932802,0.00040500000000000003,1.0
500,3,0,cool,7.1433,1.9661748544509121,4.400824000000001,0.009397169658508021,0.3667353333333333,0.09698575,7.667008792236364,0.0005340000000000001,1.0
500,3,0,cool,6.7465,1.909023851888705,4.656096,0.009523773793990735,0.38800799999999996,0.07723775,8.091913413939764,0.000669,1.0
500,3,0,cool,6.3496,1.8483918187945287,4.945556000000001,0.01366151050988084,0.4121296666666666,0.05823625,16.34613104322546,0.0011799999999999998,1.0
500,3,0,cool,5.9528,1.7838616971009145,5.301140000000001,0.02213719707448295,0.4417616666666667,0.0421435,26.52173680915586,0.001553,1.0
500,3,0,cool,5.5559,1.7148604261700062,5.658892,0.027667250241789933,0.4715743333333333,0.0289995,31.80968239771278,0.0025499999999999997,1.0
500,3,0,cool,5.1591,1.6407621456761263,6.10156,0.03503045555992581,0.5084633333333334,0.01775875,145.11544724472532,0.004313,1.0
500,3,0,cool,4.7622,1.5607097463427477,6.636139999999999,0.02021925380696961,0.5530116666666667,0.00988275,52.83414161449379,0.006152,1.0
500,3,0,cool,4.3654,1.4737098231228403,7.582756,0.015365902573381598,0.6318963333333334,0.00424325,91.34871016038647,0.022321,1.0
500,3,0,cool,3.9685,1.3783881895487933,8.789144,0.050317810443237715,0.7324286666666667,0.00160125,322.42101517705976,0.06965900000000001,1.0
500,3,0,cool,3.5717,1.2730416729250338,9.515887999999999,0.009943647112914551,0.7929906666666667,0.0004495,142.8486032781192,0.106571,1.0
500,3,0,cool,3.1748,1.1552446382345833,9.948256,0.01685638923635826,0.8290213333333333,0.000267,259.00559598381096,0.157408,1.0
500,3,0,heat,3.5717,1.2730416729250338,10.132307999999998,0.009109734075064952,0.8443590000000001,0.00028275,261.17032509770127,0.18037999999999998,1.0
500,3,0,heat,3.9685,1.3783881895487933,10.157943999999999,0.005084910018060897,0.8464953333333333,0.00036975,133.97294400380594,0.162667,1.0
