N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,cool,4.4881,1.501429449612092,7.071008,0.01348977940923045,0.5892506666666667,0.006476,38.62875912965144,0.013948,1.0
500,3,0,cool,4.237,1.4438554716444223,7.502032,0.016485526073234502,0.6251693333333334,0.004158,65.38911394829316,0.019536,1.0
500,3,0,cool,4.0,1.3862943611198906,8.143951999999999,0.023448022236965214,0.6786626666666666,0.002655,78.42572487000601,0.042584000000000004,1.0
500,3,0,cool,3.7762,1.3287182129822948,8.615903999999999,0.013798914272420172,0.7179920000000001,0.001168,68.97790721106057,0.057584,1.0
500,3,0,cool,3.565,1.2711640538662592,9.095344,0.003416016167980445,0.7579453333333332,0.000576,57.98768834101636,0.09911199999999999,1.0
500,3,0,cool,3.3656,1.213606253294174,9.398288,0.005345898204097807,0.7831906666666667,0.000508,63.40607133244582,0.134888,1.0
500,3,0,cool,3.1773,1.156031779535596,9.563872,0.004074606143271295,0.7969893333333333,0.000339,50.81420584005669,0.132352,1.0
500,3,0,cool,2.9996,1.0984789464450972,9.640448000000001,0.003211284362180559,0.8033706666666667,0.000271,66.74897301134094,0.113468,1.0
500,3,0,cool,2.8318,1.0409125518687334,9.809696,0.005473672418018369,0.8174746666666667,0.000232,59.89683903392733,0.139268,1.0
500,3,0,cool,2.6734,0.9833510705552356,9.939712000000002,0.004920862315482591,0.8283093333333333,0.000165,60.231677550228596,0.153464,1.0
500,3,0,cool,2.5238,0.9257657022366732,10.015104,0.0076258043946756246,0.834592,0.000122,76.86386725033684,0.148812,1.0
500,3,0,cool,2.3826,0.8681923283831238,10.102911999999996,0.00392992660779523,0.8419093333333334,8e-05,65.00682770540706,0.15632,1.0
500,3,0,cool,2.2494,0.8106635139877844,10.15568,0.0008248504001670932,0.8463066666666667,4.2e-05,31.14462881097097,0.15662,1.0
500,3,0,cool,2.1235,0.7530656707711888,10.173888,0.000790707567688379,0.847824,3.5e-05,45.16620319225177,0.162832,1.0
500,3,0,cool,2.0047,0.6954944236282935,10.202,0.0010378932996100137,0.8501666666666666,4.7e-05,23.367887939212316,0.17304,1.0
500,3,0,cool,1.8926,0.6379515450919953,10.24432,0.0014892519120685863,0.8536933333333333,7.7e-05,42.420490210485816,0.17566800000000002,1.0
500,3,0,cool,1.7867,0.5803703429569844,10.272943999999999,0.0006445307427887746,0.8560786666666667,3.8e-05,19.788742218701294,0.184572,1.0
500,3,0,cool,1.6868,0.5228332428902678,10.270768000000002,0.0005958517025705172,0.8558973333333333,4.3e-05,22.122363395167064,0.178428,1.0
500,3,0,cool,1.5924,0.4652423121440251,10.295999999999996,1.7763568394002505e-15,0.858,3.9e-05,nan,0.184976,1.0
500,3,0,cool,1.5033,0.40766269165165164,10.30792,0.0008523917455818588,0.8589933333333334,3.7e-05,48.391361594709515,0.185584,1.0
500,3,0,cool,1.4193,0.35016379232307504,10.334607999999998,0.0035641219335013122,0.8612173333333334,4.4e-05,64.90262502919164,0.19700399999999998,1.0
500,3,0,cool,1.3399,0.29259498431242537,10.362560000000002,0.0007926603469327871,0.8635466666666666,2.3e-05,48.21263376379319,0.200936,1.0
500,3,0,cool,1.2649,0.234993067671359,10.401344000000002,0.002862920150570509,0.8667786666666666,3.1e-05,63.4809876999721,0.206084,1.0
500,3,0,cool,1.1942,0.17747650513075494,10.416,0.0,0.868,2.1e-05,nan,0.207636,1.0
500,3,0,cool,1.1274,0.11991409666533755,10.416,0.0,0.868,2e-05,nan,0.202796,1.0
500,3,0,cool,1.0643,0.062317306064861584,10.427600000000002,0.0008576716387987598,0.8689666666666667,3e-05,56.04862264413187,0.208216,1.0
500,3,0,cool,1.0048,0.004788516731797094,10.44,0.0,0.87,2.2e-05,nan,0.21,1.0
500,3,0,cool,0.9485,-0.05287348960706815,10.472768,0.001848551232073531,0.8727306666666667,2.8e-05,56.141959014030824,0.222924,1.0
500,3,0,cool,0.8955,-0.11037305748137062,10.48,0.0,0.8733333333333333,1.3e-05,nan,0.226,1.0
500,3,0,cool,0.8454,-0.16794539084944746,10.488,0.0,0.874,9e-06,nan,0.23,1.0
500,3,0,cool,0.7981,-0.2255213761001738,10.488,0.0,0.874,6e-06,nan,0.23,1.0
500,3,0,cool,0.7535,-0.28302626091558697,10.488,0.0,0.874,1.3e-05,nan,0.228404,1.0
500,3,0,cool,0.7113,-0.3406609972426675,10.488,0.0,0.874,7e-06,nan,0.226016,1.0
500,3,0,cool,0.6715,-0.3982412630188448,10.499711999999999,0.0009106088342553432,0.874976,1e-05,56.63595088853726,0.23,1.0
500,3,0,cool,0.634,-0.4557063245449111,10.504,0.0,0.8753333333333333,8e-06,nan,0.23118799999999998,1.0
500,3,0,cool,0.5985,-0.5133287539841092,10.504,0.0,0.8753333333333333,6e-06,nan,0.228,1.0
500,3,0,cool,0.565,-0.5709295478356962,10.504,0.0,0.8753333333333333,1.3e-05,nan,0.227476,1.0
