N,lx,ly,replica,k,g,lam,cap,phi,surplus,e_mean,e_var,c_per_point,m2,m4,binder,levels_seen,sweeps,tau_int,acceptance,swap_rate,round_trips,pieces,largest_frac,baby_frac,cube_frac
64,8,8,3,10,6.9365,0.0,none,0.7569356770833333,0.18039453125,3.8890291666666665,5645.73463544889,1.8334104655804093,67595.88266666667,5680495461.444266,0.5855954877334205,60,60000,3.7251640940441093,0.07280146484374976,0.81175,0,1.0106,0.9975557291666667,0.0022776041666666665,0.0008375
64,8,8,3,11,6.7473,0.0,none,0.79594609375,0.24824713541666665,3.2648625,17918.331485226667,6.149751287998404,61578.93546666667,5362571130.743466,0.528602301964735,63,60000,6.926856270672163,0.06274150390624984,0.4545,0,1.0991833333333334,0.9763703125,0.0241296875,0.015966666666666667
64,8,8,3,12,6.5683,0.0,none,1.0584690104166667,0.8528989583333333,-0.9355041666666667,105241.70101752889,38.1155265708378,108826.38933333334,19148514347.144535,0.4610538309293485,62,60000,5371.261431241516,0.029154492187500033,0.49,0,2.19585,0.7108546875,0.30822083333333333,0.2392125
64,8,8,3,13,6.3984,0.0,none,1.4300125,1.7705940104166666,-6.8802,20557.158577493334,7.8458560991418995,214450.13333333333,49331084003.46453,0.6424417830785529,57,60000,5.128207408035326,0.003834570312499685,0.853875,0,3.839933333333333,0.3070359375,0.78565,0.6663583333333334
64,8,8,3,14,6.2372,0.0,none,1.4663489583333333,1.8728114583333333,-7.4615833333333335,3339.6786915555554,1.341360061361689,231385.40373333334,55198678950.434135,0.6563348367007518,52,60000,3.852713304248476,0.0017121093749998446,0.90175,0,3.9746166666666665,0.2692015625,0.8532114583333333,0.7629916666666666
64,8,8,3,15,6.0838,0.0,none,1.47565859375,1.90495546875,-7.6105375,1445.08246464,0.6100463037063308,238686.5536,58153489697.9968,0.6597496199370365,26,60000,2.5916508545115433,0.0011532226562500066,0.9155,0,3.993133333333333,0.261375,0.8817666666666667,0.8141583333333333
64,8,8,3,16,5.9378,0.0,none,1.4809848958333334,1.9252369791666666,-7.695758333333333,1080.522785848889,0.47885367510371996,243664.87893333333,60306547338.99094,0.6614230889075884,16,60000,2.547528523787614,0.0008371093750000678,0.9315,0,3.9973666666666667,0.2577625,0.9026041666666667,0.852875
64,8,8,3,17,5.7987,0.0,none,1.48489296875,1.9404796875,-7.7582875,859.8402758399999,0.3995549620564781,247402.2784,61958535548.1088,0.6625786957476401,15,60000,2.777237320765015,0.0006233398437500425,0.93875,0,3.998283333333333,0.255778125,0.9199552083333333,0.8825125
64,8,8,3,18,5.6659,0.0,none,1.48843515625,1.9542677083333333,-7.8149625,634.4007622400001,0.3087776884837559,250792.0256,63459159425.024,0.6636854829365666,13,60000,2.905411873481941,0.000494628906250023,0.95225,0,3.9989666666666666,0.25389375,0.9353270833333334,0.9098791666666667
64,8,8,3,19,5.5391,0.0,none,1.4906330729166666,1.9629356770833333,-7.850129166666667,508.45945166222214,0.25893928192080945,252922.52586666666,64423017671.33867,0.6643050650380771,11,60000,3.5944084036391177,0.00040888671875001373,0.957875,0,3.99905,0.25291458333333333,0.9457395833333333,0.927
