N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g,energy
64,0,4200,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4225,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4250,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4275,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4300,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4325,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4350,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4375,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4400,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4425,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4450,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4475,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4500,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4525,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4550,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4575,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4600,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4625,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4650,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4675,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4700,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4725,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4750,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4775,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4800,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4825,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4850,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4875,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4900,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,4925,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4950,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,4975,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5000,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5025,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5050,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5075,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5100,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5125,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5150,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5175,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5200,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5225,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5250,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5275,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5300,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5325,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5350,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5375,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5400,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5425,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5450,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5475,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5500,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5525,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5550,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5575,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5600,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5625,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5650,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5675,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5700,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5725,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5750,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5775,0.984375,0.109375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.796875
64,0,5800,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5825,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5850,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5875,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5900,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5925,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5950,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,5975,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6000,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6025,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6050,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
64,0,6075,0.984375,0.09375,1,1.0,0.0,0.0,16,4,1.25,none,1.5,0.71875
