N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
676,1,sequential,cool,23,3.52,1.0,0.5750353550295858,0.14547317868343196,27.248119166660626,0.05024940828402366,,,100,0,0,10.9,0.6091489419174557,0.13809691622608739,0.3383158542142879
676,1,sequential,cool,24,3.338,1.0,0.6138976331360947,0.13326682390532543,54.13217655006551,0.0376737426035503,,,100,0,0,11.04,0.2925587912026622,0.020796433992027904,0.25770183090590554
676,1,sequential,cool,25,3.164,1.0,0.6551010355029586,0.17635072057692308,126.62065142843971,0.02728047337278106,,,100,0,0,11.28,0.27561815384588984,0.02169042886423475,0.2084834362579599
676,1,sequential,cool,26,3.0,1.0,0.6955560650887573,0.1741442650739645,153.91083307215044,0.020306804733727812,,,100,0,0,11.77,0.2643858394376113,0.012885262989338276,0.30469239006223686
676,1,sequential,cool,27,2.844,1.0,0.724435650887574,0.12753558838757395,94.30470805083282,0.01562056213017751,,,100,0,0,12.03,0.4346425940830694,0.12353445733172093,0.2452446013077891
676,1,sequential,cool,28,2.697,1.0,0.7675804733727811,0.11149384118343193,149.44632506001764,0.011855621301775148,,,100,0,0,12.46,0.2875948316129417,0.021761632105917878,0.21217530134666462
676,1,sequential,cool,29,2.557,1.0,0.797708875739645,0.10393091502958579,210.930176635735,0.008627884615384617,,,100,0,0,12.99,0.2662323444311494,0.01519805587024366,0.23471609513037717
676,1,sequential,cool,30,2.424,1.0,0.8308855029585798,0.08572884917159762,358.2304445779601,0.008058357988165682,,,100,0,0,13.48,0.23259305265517624,0.010774849102488656,0.1656077081896335
676,1,sequential,cool,31,2.298,1.0,0.8668150887573964,0.0768788624260355,268.06893490523123,0.006874556213017749,,,100,0,0,14.29,0.2179402427776556,0.009793853278988086,0.1792766906268098
676,1,sequential,cool,32,2.179,1.0,0.9097430473372782,0.12233330223372783,865.6175998559804,0.0061643491124260315,,,100,0,0,15.28,0.18219282702295395,0.005629980182310976,0.1628522816514539
676,1,sequential,cool,33,2.066,1.0,0.9364508875739644,0.05116972686390532,202.38196783539104,0.005768417159763316,,,100,0,0,16.53,0.2054157661164432,0.013471737828471414,0.18677282241509455
676,1,sequential,cool,34,1.958,1.0,0.9436791420118343,0.04445352897928994,219.78914851089368,0.005176849112426035,,,100,0,0,16.92,0.29031414798055166,0.051649873131202104,0.18965077975145372
676,1,sequential,cool,35,1.857,1.0,0.9530658284023669,0.03458142566568047,177.98371347585046,0.0043890532544378705,,,100,0,0,17.8,0.29860093640187285,0.03394252564337556,0.1871423676871021
676,1,sequential,cool,36,1.76,1.0,0.9705100591715976,0.07579082982248521,948.1582710373508,0.003452588757396451,,,100,0,0,17.98,0.1948726195378044,0.012960227278646406,0.16992584845396905
676,1,sequential,cool,37,1.669,1.0,0.9877871301775148,0.052377241405325445,332.44391323934957,0.0026683431952662716,,,100,0,0,20.41,0.25464867370440986,0.016575947798112594,0.22298225850578848
676,1,sequential,cool,38,1.582,1.0,0.9910495562130177,0.0223014049556213,544.0605391641079,0.0021055473372781058,,,100,0,0,22.41,0.24029398180773312,0.02332526991676914,0.1813634508180704
676,1,sequential,cool,39,1.5,1.0,0.9982689349112426,0.058207443727810664,848.3476046434004,0.0018490384615384616,,,100,0,0,21.93,0.285442235880395,0.0837403714619196,0.1802386053989349
676,1,sequential,heat,0,1.5,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,1,1.582,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,2,1.669,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,3,1.76,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,4,1.857,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,5,1.958,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,6,2.066,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,7,2.179,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,8,2.298,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,9,2.424,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,10,2.557,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,11,2.697,1.0,1.0,0.0,nan,0.0,,,100,100,0,26.0,,,
676,1,sequential,heat,12,2.844,1.0,0.9971192307692307,0.00026395449704142023,155.77288150666854,5.029585798816565e-06,,,100,3,0,26.0,0.11072405456338179,0.001647729113854411,0.10977882734013741
676,1,sequential,heat,13,3.0,1.0,0.9944022189349113,0.00939036566568047,997.9902467992595,6.582840236686386e-06,,,100,0,0,25.69,0.1290724581669668,0.0010795762400488758,0.12692667345486075
676,1,sequential,heat,14,3.164,1.0,0.816287426035503,16.377197505784025,1309.1452600522875,0.012908284023668637,,,100,0,0,17.09,0.20092542594086052,0.007786590865305307,0.14370773679544935
676,1,sequential,heat,15,3.338,1.0,0.6150319526627219,0.1281333808284024,44.61789280694741,0.03696057692307694,,,100,0,0,11.0,0.2835106833749695,0.012458426045785656,0.25367202994910215
676,1,sequential,heat,16,3.52,1.0,0.5749695266272189,0.14186777461538458,23.268104301471162,0.050429955621301766,,,100,0,0,10.89,0.38762531307377535,0.04892879322952491,0.3171112486489628
676,1,sequential,heat,17,3.713,1.0,0.5394390532544379,0.16802683928994083,26.275645035581057,0.06568772189349112,,,100,0,0,10.57,0.363138313238179,0.09534512635395484,0.36131755887247485
676,1,sequential,heat,18,3.917,1.0,0.5036461538461539,0.15629550437869824,17.2849960059931,0.0845237426035503,,,100,0,0,10.21,0.29965955078370804,0.060644552703754906,0.19667139059990965
676,1,sequential,heat,19,4.131,1.0,0.4650288461538462,0.1789542303994083,15.399994176177982,0.10959142011834322,,,100,0,0,10.05,0.24029453506548942,0.008668025543304436,0.20929559650299892
676,1,sequential,heat,20,4.357,1.0,0.4299761834319527,0.17730552779585806,12.197241681652695,0.13744156804733726,,,100,0,0,10.01,0.2799974552737513,0.013239398841001232,0.2667033092785388
676,1,sequential,heat,21,4.596,1.0,0.3968189349112426,0.17363091692307692,8.847278697938822,0.1685503698224852,,,100,0,0,10.0,0.3688177858061011,0.0263533523015411,0.3386508408204759
676,1,sequential,heat,22,4.848,1.0,0.36571420118343195,0.18911562153846156,7.595480667890991,0.20246989644970415,,,100,0,0,9.97,0.4117489831992704,0.043462358872980646,0.3828632051750296
676,1,sequential,heat,23,5.113,1.0,0.33542174556213017,0.16092947631656804,4.665365781221179,0.24020244082840236,,,100,0,0,9.74,0.35395628029266474,0.07489010488032281,0.4086628712298852
676,1,sequential,heat,24,5.393,1.0,0.30868476331360944,0.1652215875591716,3.789097321063929,0.27793979289940834,,,100,0,0,9.57,0.35312336836205965,0.04628846928206019,0.4676525671110558
676,1,sequential,heat,25,5.688,1.0,0.28295931952662723,0.16681985170118344,3.362284331999254,0.31807995562130176,,,100,0,0,9.26,0.3942080803719618,0.08550018394131376,0.17329017555536075
676,1,sequential,heat,26,6.0,1.0,0.25912825443786985,0.15934017974852066,2.943558383211391,0.3589239644970415,,,100,0,0,9.16,0.2376161268772582,0.06320885409318223,0.17590712978992137
676,1,sequential,heat,27,6.329,1.0,0.2384431952662722,0.15104290863905326,1.9891390520045333,0.39802189349112427,,,100,0,0,9.07,0.18522957832353182,0.004706287806184349,0.17873392585089248
676,1,sequential,heat,28,6.675,1.0,0.2188483727810651,0.1502829552514793,2.059269520708358,0.43734053254437877,,,100,0,0,9.03,0.19117728593436348,0.0036898147380047853,0.21845885206386134
676,1,sequential,heat,29,7.041,1.0,0.20139704142011833,0.13981590035502958,1.613841006444405,0.47489859467455614,,,100,0,0,9.01,0.1942727401659129,0.004198367026111019,0.21866019469866668
676,1,sequential,heat,30,7.426,1.0,0.18513491124260356,0.1322244653254438,1.4859838398313534,0.5118588757396451,,,100,0,0,9.0,0.2039888163495083,0.004106507128829926,0.23171180001560787
676,1,sequential,heat,31,7.833,1.0,0.1712758875739645,0.12342070081360947,1.25285225098541,0.5450847633136093,,,100,0,0,9.01,0.20365069110054568,0.005075459505799168,0.23098197185941988
676,1,sequential,heat,32,8.262,1.0,0.158325,0.11468481170118343,1.087785835770655,0.5775627218934913,,,100,0,0,9.0,0.20254512733868665,0.00592869852473818,0.23364616504242985
676,1,sequential,heat,33,8.715,1.0,0.14708609467455622,0.11484752656804732,1.0133027801901027,0.6072917159763311,,,100,0,0,9.0,0.21304332267155487,0.008938191771637228,0.23295981230815885
676,1,sequential,heat,34,9.192,1.0,0.1364776627218935,0.1082924124112426,0.980998697288923,0.6356082840236688,,,100,0,0,9.0,0.20578036878280487,0.008483085600713428,0.2271719968243716
676,1,sequential,heat,35,9.695,1.0,0.1272187869822485,0.09971494081360946,0.8979133707087265,0.6613045118343195,,,100,0,0,9.0,0.19848847388155305,0.007943397650991408,0.2282673735517301
676,1,sequential,heat,36,10.226,1.0,0.11871597633136094,0.09494984615384615,0.7488176886427979,0.6857533284023668,,,100,0,0,9.0,0.19394164763208463,0.008787629263857587,0.2181068571320618
676,1,sequential,heat,37,10.786,1.0,0.11119955621301776,0.09119540412721894,0.784628112487346,0.7075274408284025,,,100,0,0,9.0,0.2071086453115262,0.010212318239417973,0.22368573405853118
676,1,sequential,heat,38,11.377,1.0,0.10432026627218935,0.08888754400887573,0.7232484178654873,0.728010946745562,,,100,0,0,9.0,0.21897950923016998,0.011820248598212554,0.23072104573328053
676,1,sequential,heat,39,12.0,1.0,0.09831390532544379,0.08227605911242604,0.6592729869367481,0.7469089497041419,,,100,0,0,9.0,0.2422854381322221,0.033603879282423726,0.23026241023663385
