N,replica,sweep,phi,surplus,pieces,largest_frac,baby_frac,cube_frac,lx,ly,lam,cap,g
120,2,250,0.975,0.3,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,260,0.9666666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,270,0.9666666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,280,0.975,0.2916666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,290,0.975,0.2916666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,300,0.9833333333333333,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,310,0.975,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,320,0.975,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,330,0.975,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,340,0.9833333333333333,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,350,0.9833333333333333,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,360,0.9833333333333333,0.3,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,370,0.9833333333333333,0.3,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,380,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,390,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,400,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,410,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,420,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,430,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,440,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,450,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,460,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,470,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,480,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,490,0.975,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,500,0.9916666666666667,0.31666666666666665,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,510,0.9916666666666667,0.31666666666666665,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,520,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,530,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,540,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,550,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,560,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,570,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,580,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,590,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,600,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,610,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,620,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,630,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,640,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,650,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,660,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,670,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,680,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,690,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,700,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,710,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,720,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,730,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,740,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,750,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,760,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,770,0.9833333333333333,0.2833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,780,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,790,0.9833333333333333,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,800,0.9833333333333333,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,810,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,820,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,830,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,840,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,850,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,860,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,870,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,880,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,890,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,900,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,910,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,920,0.9916666666666667,0.30833333333333335,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,930,0.9833333333333333,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,940,0.9833333333333333,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,950,0.9833333333333333,0.275,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,960,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,970,0.9916666666666667,0.3,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,980,1.0083333333333333,0.36666666666666664,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,2,990,0.9916666666666667,0.2833333333333333,2,0.8666666666666667,0.0,0.0,12,10,1.0,none,0.0
120,2,1000,1.0,0.31666666666666665,2,0.8666666666666667,0.0,0.0,12,10,1.0,none,0.0
120,3,10,0.7,0.058333333333333334,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,20,0.7916666666666666,0.11666666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,30,0.8333333333333334,0.15833333333333333,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,40,0.875,0.19166666666666668,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,50,0.8666666666666667,0.15,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,60,0.8833333333333333,0.16666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,70,0.9,0.15,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,80,0.9,0.15,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,90,0.9,0.15,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,100,0.9166666666666666,0.16666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,110,0.9166666666666666,0.16666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,120,0.9333333333333333,0.2,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,130,0.9333333333333333,0.2,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,140,0.9416666666666667,0.21666666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,150,0.9416666666666667,0.21666666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,160,0.95,0.24166666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,170,0.95,0.24166666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,180,0.95,0.24166666666666667,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,190,0.9583333333333334,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,200,0.9583333333333334,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,210,0.9583333333333334,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,220,0.9666666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,230,0.9666666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,240,0.9666666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,250,0.9666666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,260,0.975,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,270,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,280,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,290,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,300,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,310,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,320,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,330,0.975,0.25,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,340,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,350,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,360,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,370,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,380,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,390,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,400,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,410,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,420,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,430,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,440,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,450,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,460,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,470,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,480,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,490,0.9833333333333333,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,500,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,510,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,520,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,530,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,540,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,550,0.9916666666666667,0.26666666666666666,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,560,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,570,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,580,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,590,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,600,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,610,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,620,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,630,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,640,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,650,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,660,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,670,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,680,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,690,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,700,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,710,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,720,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,730,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,740,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,750,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,760,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,770,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,780,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,790,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,800,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,810,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,820,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,830,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,840,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,850,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,860,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,870,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,880,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,890,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,900,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,910,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,920,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,930,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,940,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,950,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,960,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,970,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,980,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,990,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
120,3,1000,0.9916666666666667,0.25833333333333336,1,1.0,0.0,0.0,12,10,1.0,none,0.0
140,0,10,0.6571428571428571,0.03571428571428571,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,20,0.7714285714285715,0.07142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,30,0.8,0.08571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,40,0.8428571428571429,0.14285714285714285,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,50,0.85,0.11428571428571428,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,60,0.85,0.11428571428571428,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,70,0.8642857142857143,0.11428571428571428,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,80,0.8642857142857143,0.10714285714285714,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,90,0.8785714285714286,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,100,0.8928571428571429,0.15,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,110,0.9071428571428571,0.17857142857142858,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,120,0.9071428571428571,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,130,0.9071428571428571,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,140,0.9,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,150,0.9071428571428571,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,160,0.9142857142857143,0.12857142857142856,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,170,0.9142857142857143,0.12857142857142856,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,180,0.9142857142857143,0.12857142857142856,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,190,0.9214285714285714,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,200,0.9285714285714286,0.14285714285714285,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,210,0.9285714285714286,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,220,0.9285714285714286,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,230,0.9285714285714286,0.1357142857142857,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,240,0.9428571428571428,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,250,0.9428571428571428,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,260,0.9428571428571428,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,270,0.9428571428571428,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,280,0.9428571428571428,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,290,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,300,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,310,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,320,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,330,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,340,0.95,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,350,0.9571428571428572,0.20714285714285716,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,360,0.9571428571428572,0.20714285714285716,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,370,0.9571428571428572,0.20714285714285716,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,380,0.9571428571428572,0.20714285714285716,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,390,0.9571428571428572,0.2,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,400,0.9571428571428572,0.2,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,410,0.9571428571428572,0.2,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,420,0.9571428571428572,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,430,0.9642857142857143,0.2,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,440,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,450,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,460,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,470,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,480,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,490,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,500,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,510,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,520,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,530,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,540,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,550,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,560,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,570,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,580,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,590,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,600,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,610,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,620,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,630,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,640,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,650,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,660,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,670,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,680,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,690,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,700,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,710,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,720,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,730,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,740,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,750,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,760,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,770,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,780,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,790,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,800,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,810,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,820,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,830,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,840,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,850,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,860,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,870,0.9714285714285714,0.22142857142857142,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,880,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,890,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,900,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,910,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,920,0.9642857142857143,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,930,0.9642857142857143,0.18571428571428572,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,940,0.9642857142857143,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,950,0.9642857142857143,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,960,0.9642857142857143,0.17142857142857143,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,970,0.9714285714285714,0.2,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,980,0.9714285714285714,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,990,0.9714285714285714,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,0,1000,0.9714285714285714,0.19285714285714287,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,1,10,0.6714285714285714,0.03571428571428571,1,1.0,0.0,0.0,14,10,1.0,none,0.0
140,1,20,0.7285714285714285,0.04285714285714286,1,1.0,0.0,0.0,14,10,1.0,none,0.0
