N,t_cool,g_hot,g_cold,replica,followed,block,sweep,g,n_d1,pieces_d1,n_damage,h,final
96,10000,1.25,0.25,6,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,6,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,7,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,1,500,1.1533510432382355,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,2,1000,1.0641749031509808,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,3,1500,0.9818937877897055,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,4,2000,0.9059745795971195,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,5,2500,0.8359253812205275,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,6,3000,0.7712923284000122,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,7,3500,0.7116566492814413,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,8,4000,0.6566319511009417,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,9,4500,0.6058617166606634,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,10,5000,0.5590169943749475,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,11,5500,0.5157942669201987,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,12,6000,0.47591348467896966,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,13,6500,0.4391162512365068,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,14,7000,0.40516414917319066,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,15,7500,0.3738371953053052,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,16,8000,0.3449324153653037,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,17,8500,0.3182625288866059,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,18,9000,0.29365473577200474,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,19,9500,0.2709495966835921,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,20,10000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,21,10500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,22,11000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,23,11500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,24,12000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,25,12500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,26,13000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,27,13500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,28,14000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,29,14500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,30,15000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,31,15500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,32,16000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,33,16500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,34,17000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,35,17500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,36,18000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,37,18500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,38,19000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,39,19500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,40,20000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,41,20500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,42,21000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,43,21500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,44,22000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,7,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,8,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,1,500,1.1533510432382355,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,2,1000,1.0641749031509808,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,3,1500,0.9818937877897055,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,4,2000,0.9059745795971195,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,5,2500,0.8359253812205275,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,6,3000,0.7712923284000122,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,7,3500,0.7116566492814413,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,8,4000,0.6566319511009417,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,9,4500,0.6058617166606634,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,10,5000,0.5590169943749475,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,11,5500,0.5157942669201987,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,12,6000,0.47591348467896966,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,13,6500,0.4391162512365068,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,14,7000,0.40516414917319066,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,15,7500,0.3738371953053052,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,16,8000,0.3449324153653037,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,17,8500,0.3182625288866059,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,18,9000,0.29365473577200474,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,19,9500,0.2709495966835921,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,20,10000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,21,10500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,22,11000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,23,11500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,24,12000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,25,12500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,26,13000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,27,13500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,28,14000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,29,14500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,30,15000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,31,15500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,32,16000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,33,16500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,34,17000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,35,17500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,36,18000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,37,18500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,38,19000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,39,19500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,40,20000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,41,20500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,42,21000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,43,21500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,44,22000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,8,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,9,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,1,500,1.1533510432382355,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,2,1000,1.0641749031509808,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,3,1500,0.9818937877897055,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,4,2000,0.9059745795971195,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,5,2500,0.8359253812205275,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,6,3000,0.7712923284000122,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,7,3500,0.7116566492814413,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,8,4000,0.6566319511009417,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,9,4500,0.6058617166606634,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,10,5000,0.5590169943749475,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,11,5500,0.5157942669201987,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,12,6000,0.47591348467896966,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,13,6500,0.4391162512365068,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,14,7000,0.40516414917319066,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,15,7500,0.3738371953053052,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,16,8000,0.3449324153653037,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,17,8500,0.3182625288866059,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,18,9000,0.29365473577200474,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,19,9500,0.2709495966835921,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,20,10000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,21,10500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,22,11000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,23,11500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,24,12000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,25,12500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,26,13000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,27,13500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,28,14000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,29,14500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,30,15000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,31,15500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,32,16000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,33,16500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,34,17000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,35,17500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,36,18000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,37,18500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,38,19000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,39,19500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,40,20000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,41,20500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,42,21000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,43,21500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,44,22000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,9,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,10,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,1,500,1.1533510432382355,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,2,1000,1.0641749031509808,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,3,1500,0.9818937877897055,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,4,2000,0.9059745795971195,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,5,2500,0.8359253812205275,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,6,3000,0.7712923284000122,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,7,3500,0.7116566492814413,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,8,4000,0.6566319511009417,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,9,4500,0.6058617166606634,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,10,5000,0.5590169943749475,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,11,5500,0.5157942669201987,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,12,6000,0.47591348467896966,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,13,6500,0.4391162512365068,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,14,7000,0.40516414917319066,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,15,7500,0.3738371953053052,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,16,8000,0.3449324153653037,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,17,8500,0.3182625288866059,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,18,9000,0.29365473577200474,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,19,9500,0.2709495966835921,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,20,10000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,21,10500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,22,11000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,23,11500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,24,12000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,25,12500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,26,13000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,27,13500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,28,14000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,29,14500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,30,15000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,31,15500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,32,16000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,33,16500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,34,17000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,35,17500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,36,18000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,37,18500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,38,19000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,39,19500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,40,20000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,41,20500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,42,21000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,43,21500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,44,22000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,10,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,11,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,1,500,1.1533510432382355,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,2,1000,1.0641749031509808,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,3,1500,0.9818937877897055,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,4,2000,0.9059745795971195,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,5,2500,0.8359253812205275,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,6,3000,0.7712923284000122,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,7,3500,0.7116566492814413,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,8,4000,0.6566319511009417,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,9,4500,0.6058617166606634,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,10,5000,0.5590169943749475,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,11,5500,0.5157942669201987,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,12,6000,0.47591348467896966,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,13,6500,0.4391162512365068,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,14,7000,0.40516414917319066,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,15,7500,0.3738371953053052,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,16,8000,0.3449324153653037,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,17,8500,0.3182625288866059,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,18,9000,0.29365473577200474,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,19,9500,0.2709495966835921,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,20,10000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,21,10500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,22,11000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,23,11500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,24,12000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,25,12500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,26,13000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,27,13500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,28,14000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,29,14500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,30,15000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,31,15500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,32,16000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,33,16500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,34,17000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,35,17500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,36,18000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,37,18500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,38,19000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,39,19500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,40,20000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,41,20500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,42,21000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,43,21500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,44,22000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,45,22500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,46,23000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,47,23500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,48,24000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,49,24500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,50,25000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,51,25500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,52,26000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,53,26500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,54,27000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,55,27500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,56,28000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,57,28500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,58,29000,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,59,29500,0.25,4,1,4,14.0,False
96,10000,1.25,0.25,11,True,60,30000,0.25,4,1,4,14.0,True
96,10000,1.25,0.25,12,True,0,0,1.25,4,1,4,14.0,False
96,10000,1.25,0.25,12,True,1,500,1.1533510432382355,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,2,1000,1.0641749031509808,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,3,1500,0.9818937877897055,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,4,2000,0.9059745795971195,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,5,2500,0.8359253812205275,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,6,3000,0.7712923284000122,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,7,3500,0.7116566492814413,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,8,4000,0.6566319511009417,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,9,4500,0.6058617166606634,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,10,5000,0.5590169943749475,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,11,5500,0.5157942669201987,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,12,6000,0.47591348467896966,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,13,6500,0.4391162512365068,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,14,7000,0.40516414917319066,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,15,7500,0.3738371953053052,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,16,8000,0.3449324153653037,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,17,8500,0.3182625288866059,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,18,9000,0.29365473577200474,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,19,9500,0.2709495966835921,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,20,10000,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,21,10500,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,22,11000,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,23,11500,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,24,12000,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,25,12500,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,26,13000,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,27,13500,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,28,14000,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,29,14500,0.25,0,0,0,0.0,False
96,10000,1.25,0.25,12,True,30,15000,0.25,0,0,0,0.0,False
