N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,3,cool,30,0.5934513888888889,0.07059093566944888,0.17939088715277773,0.30792824074074077,0.0011073386021898106,0.0035822923036928868,0.6001448237158231,6,6,0.0,none,0.0576875,1.0,1.0,0.0,0.0
36,3,cool,20,0.6416597222222223,0.07079138157191954,0.18041110937499993,0.24539583333333334,0.0013840668420087793,0.004098207493650002,0.7675970452620807,6,6,0.0,none,0.07870833333333332,1.0,1.0,0.0,0.0
36,3,cool,15,0.6940833333333333,0.07038710753687359,0.17835641666666663,0.18818287037037038,0.0012895499845355892,0.005158469304114852,1.110897245127999,6,6,0.0,none,0.10847222222222222,1.0,1.0,0.0,0.0
36,3,cool,12,0.7446944444444444,0.07480952665120787,0.2014727500000001,0.14144212962962963,0.002007864637371301,0.006445681714298124,1.9781122705533811,6,6,0.0,none,0.14604166666666668,1.0,1.0,0.0,0.0
36,3,cool,10,0.7936666666666666,0.0739787256706403,0.19702266666666673,0.10491435185185186,0.0032122699479284387,0.012008322998536715,3.587736188563989,6,6,0.0,none,0.19220833333333334,1.0,1.0,0.0,0.0
36,3,cool,9,0.854125,0.10613237043434177,0.4055068819444444,0.0801550925925926,0.010520685252524066,0.0964888063560035,18.79622120710075,6,6,0.0,none,0.27784027777777776,1.01625,0.9936805555555556,0.006319444444444444,0.0
36,3,cool,8,0.9119930555555555,0.12214783701554914,0.5371233871527776,0.05668287037037037,0.018227615228006925,0.15926719250908183,49.12162359619823,6,6,0.0,none,0.3658194444444444,1.04575,0.9796666666666667,0.014888888888888889,0.014888888888888889
36,3,cool,7.5,1.2548263888888889,0.14537112185389037,0.7607794704861112,0.013708333333333333,0.029566883091439688,0.25776037712514493,163.4947877210681,6,6,0.0,none,1.1609097222222222,1.79025,0.6487777777777778,0.29233333333333333,0.29233333333333333
36,3,cool,7,1.3129097222222221,0.05326281099517773,0.10212937326388895,0.0064212962962962965,0.006084641366286688,0.017731923495692758,25.63945426581157,6,6,0.0,none,1.300527777777778,1.964,0.5715555555555556,0.3655555555555556,0.3655555555555556
36,3,cool,6.5,1.2505138888888887,0.12763777883086397,0.5864904930555557,0.008372685185185184,0.02304701541787732,0.1713230356632096,135.34293586354326,6,6,0.0,none,1.1455,1.8065,0.6579305555555556,0.317625,0.20299999999999999
36,3,cool,6,1.3453124999999997,0.03211636632194418,0.03713259548611117,0.004835648148148148,0.00337753960817395,0.007635758587334759,23.59249193844909,6,6,0.0,none,1.3973541666666667,2.0,0.5555555555555556,0.41488888888888886,0.41488888888888886
36,3,cool,5.5,1.3494722222222222,0.027335916205878604,0.026901083333333395,0.004162037037037037,0.004049065290395711,0.008203266423657945,142.37171622920837,6,6,0.0,none,1.4090208333333334,2.0,0.5555555555555556,0.4321111111111111,0.4321111111111111
