N,C,lam,k,replica,seed_columns,planted_cost,f_final,phi_final,bath_T,drift,acceptance,d0,d1,d2,d3,d4,d5,d6,pieces_d1,sizes_d1,h_final
96,6,1.4,1,9,0,9.600000000000023,1.2916666666666665,0.9270833333333334,1.9999999999999956,8.526512829121202e-14,0.0023866319444444443,0,4,62,28,2,0,0,2,3 1,151.2
96,6,1.4,1,10,0,9.600000000000023,1.2916666666666665,0.9270833333333334,3.8666666666666516,5.684341886080802e-14,0.002642361111111111,0,2,65,28,1,0,0,2,1 1,140.0
96,6,1.4,1,11,0,9.600000000000023,1.3333333333333335,0.9166666666666666,3.066666666666651,5.684341886080802e-14,0.002523611111111111,0,0,64,32,0,0,0,0,,144.8
96,6,1.4,1,12,0,9.600000000000023,1.2916666666666665,0.9270833333333334,5.733333333333332,8.526512829121202e-14,0.0028810763888888887,0,0,72,20,4,0,0,0,,128.8
96,6,1.4,1,13,0,9.600000000000023,1.2083333333333335,0.9479166666666666,4.533333333333329,5.684341886080802e-14,0.0025317708333333334,0,4,69,22,1,0,0,3,2 1 1,136.0
96,6,1.4,1,14,0,9.600000000000023,1.25,0.9375,1.8666666666666636,8.526512829121202e-14,0.002380902777777778,0,6,61,28,1,0,0,3,4 1 1,152.0
96,6,1.4,1,15,0,9.600000000000023,1.3333333333333335,0.9166666666666666,3.066666666666663,8.526512829121202e-14,0.0041020833333333334,0,0,65,30,1,0,0,0,,144.8
96,6,1.4,1,16,0,9.600000000000023,1.3333333333333335,0.9166666666666666,3.999999999999995,5.684341886080802e-14,0.002101041666666667,0,0,64,32,0,0,0,0,,139.2
96,6,1.4,1,17,0,9.600000000000023,1.2916666666666665,0.9270833333333334,4.799999999999984,5.684341886080802e-14,0.0022800347222222224,0,1,69,23,3,0,0,1,1,134.4
96,6,1.4,1,18,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.0000000000000093,1.4210854715202004e-13,0.0022618055555555555,0,1,68,25,2,0,0,1,1,151.2
96,6,1.4,1,19,0,9.600000000000023,1.2916666666666665,0.9270833333333334,1.9999999999999984,8.526512829121202e-14,0.00265625,0,4,63,26,3,0,0,2,3 1,151.2
96,12,1.4,1,0,0,9.600000000000023,1.25,0.9375,2.799999999999995,5.684341886080802e-14,0.0022734375,0,2,70,22,2,0,0,2,1 1,129.6
96,12,1.4,1,1,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.866666666666664,5.684341886080802e-14,0.0021678819444444445,0,1,68,26,0,1,0,1,1,128.8
96,12,1.4,1,2,0,9.600000000000023,1.2916666666666665,0.9270833333333334,3.799999999999996,5.684341886080802e-14,0.0023383680555555553,0,0,71,22,3,0,0,0,,117.6
96,12,1.4,1,3,0,9.600000000000023,1.25,0.9375,3.733333333333333,1.1368683772161603e-13,0.002005902777777778,0,0,72,24,0,0,0,0,,118.4
96,12,1.4,1,4,0,9.600000000000023,1.3333333333333335,0.9166666666666666,1.9999999999999991,8.526512829121202e-14,0.0022364583333333334,0,0,65,30,1,0,0,0,,139.2
96,12,1.4,1,5,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.8666666666666596,5.684341886080802e-14,0.0018991319444444444,0,0,70,24,2,0,0,0,,128.8
96,12,1.4,1,6,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.199999999999998,5.684341886080802e-14,0.0019046875,0,5,71,19,1,0,0,3,2 2 1,136.8
96,12,1.4,1,7,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.266666666666661,5.684341886080802e-14,0.0016756944444444445,0,4,68,24,0,0,0,2,2 2,136.0
96,12,1.4,1,8,0,9.600000000000023,1.2916666666666665,0.9270833333333334,1.9333333333333307,5.684341886080802e-14,0.0026211805555555554,0,0,69,26,1,0,0,0,,140.0
96,12,1.4,1,9,0,9.600000000000023,1.2916666666666665,0.9270833333333334,3.3333333333333304,8.526512829121202e-14,0.0028928819444444445,0,1,67,27,1,0,0,1,1,123.2
96,12,1.4,1,10,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.8666666666666623,5.684341886080802e-14,0.001940798611111111,0,0,70,24,2,0,0,0,,128.8
96,12,1.4,1,11,0,9.600000000000023,1.25,0.9375,3.2666666666666573,5.684341886080802e-14,0.0019680555555555554,0,0,75,18,3,0,0,0,,124.0
96,12,1.4,1,12,0,9.600000000000023,1.25,0.9375,4.66666666666666,5.684341886080802e-14,0.0017769097222222223,0,1,74,17,4,0,0,1,1,107.2
96,12,1.4,1,13,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.866666666666663,5.684341886080802e-14,0.0022260416666666665,0,1,67,27,1,0,0,1,1,128.8
96,12,1.4,1,14,0,9.600000000000023,1.25,0.9375,2.333333333333328,5.684341886080802e-14,0.001668923611111111,0,2,68,26,0,0,0,2,1 1,135.2
96,12,1.4,1,15,0,9.600000000000023,1.2916666666666665,0.9270833333333334,1.93333333333333,5.684341886080802e-14,0.0018352430555555555,0,1,66,29,0,0,0,1,1,140.0
96,12,1.4,1,16,0,9.600000000000023,1.25,0.9375,2.333333333333328,8.526512829121202e-14,0.0020824652777777777,0,3,68,23,2,0,0,3,1 1 1,135.2
96,12,1.4,1,17,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.2666666666666626,8.526512829121202e-14,0.002582638888888889,0,1,74,21,0,0,0,1,1,136.0
96,12,1.4,1,18,0,9.600000000000023,1.25,0.9375,2.800000000000001,1.1368683772161603e-13,0.002835763888888889,0,0,76,17,2,1,0,0,,129.6
96,12,1.4,1,19,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.8666666666666636,5.684341886080802e-14,0.001884375,0,0,70,24,2,0,0,0,,128.8
96,18,1.4,1,0,0,9.600000000000023,1.25,0.9375,2.4888888888888854,5.684341886080802e-14,0.0019881944444444443,0,1,73,19,3,0,0,1,1,118.4
96,18,1.4,1,1,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.1333333333333324,8.526512829121202e-14,0.0016098958333333334,0,2,74,18,2,0,0,1,2,124.8
96,18,1.4,1,2,0,9.600000000000023,1.25,0.9375,3.733333333333327,8.526512829121202e-14,0.0015618055555555556,0,0,72,24,0,0,0,0,,96.0
96,18,1.4,1,3,0,9.600000000000023,1.1666666666666665,0.9583333333333334,3.0222222222222204,5.684341886080802e-14,0.0024524305555555554,0,5,71,19,1,0,0,2,3 2,108.8
96,18,1.4,1,4,0,9.600000000000023,1.2083333333333335,0.9479166666666666,3.6888888888888878,8.526512829121202e-14,0.0022850694444444446,0,0,77,18,1,0,0,0,,96.8
96,18,1.4,1,5,0,9.600000000000023,1.25,0.9375,2.799999999999997,8.526512829121202e-14,0.002537673611111111,0,0,74,20,2,0,0,0,,112.8
96,18,1.4,1,6,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.444444444444441,5.684341886080802e-14,0.002026215277777778,0,3,70,23,0,0,0,2,2 1,119.19999999999999
96,18,1.4,1,7,0,9.600000000000023,1.25,0.9375,1.866666666666661,5.684341886080802e-14,0.0023180555555555554,0,2,70,22,2,0,0,2,1 1,129.6
96,18,1.4,1,8,0,9.600000000000023,1.25,0.9375,1.8666666666666656,5.684341886080802e-14,0.001753125,0,3,68,23,2,0,0,2,2 1,129.6
96,18,1.4,1,9,0,9.600000000000023,1.2916666666666665,0.9270833333333334,1.2888888888888903,1.1368683772161603e-13,0.0016355902777777777,0,2,65,28,1,0,0,1,2,140.0
96,18,1.4,1,10,0,9.600000000000023,1.25,0.9375,3.1111111111111085,5.684341886080802e-14,0.0021809027777777777,0,0,73,22,1,0,0,0,,107.2
96,18,1.4,1,11,0,9.600000000000023,1.25,0.9375,2.1777777777777754,5.684341886080802e-14,0.0012119791666666668,0,0,74,20,2,0,0,0,,124.0
96,18,1.4,1,12,0,9.600000000000023,1.25,0.9375,2.1777777777777763,5.684341886080802e-14,0.0019579861111111113,0,2,70,22,2,0,0,1,2,124.0
96,18,1.4,1,13,0,9.600000000000023,1.25,0.9375,3.111111111111109,1.1368683772161603e-13,0.0020039930555555557,0,1,72,22,0,1,0,1,1,107.2
96,18,1.4,1,14,0,9.600000000000023,1.1666666666666665,0.9583333333333334,3.3333333333333317,8.526512829121202e-14,0.0017729166666666666,0,2,77,16,1,0,0,1,2,103.19999999999999
96,18,1.4,1,15,0,9.600000000000023,1.25,0.9375,2.1777777777777736,5.684341886080802e-14,0.002359201388888889,0,3,68,24,0,1,0,2,2 1,124.0
96,18,1.4,1,16,0,9.600000000000023,1.25,0.9375,2.4888888888888894,1.1368683772161603e-13,0.0019211805555555555,0,2,70,22,2,0,0,2,1 1,118.4
96,18,1.4,1,17,0,9.600000000000023,1.2916666666666665,0.9270833333333334,2.2222222222222174,5.684341886080802e-14,0.001421875,0,0,68,28,0,0,0,0,,123.2
96,18,1.4,1,18,0,9.600000000000023,1.25,0.9375,2.177777777777777,8.526512829121202e-14,0.002376388888888889,0,1,72,21,2,0,0,1,1,124.0
96,18,1.4,1,19,0,9.600000000000023,1.1666666666666665,0.9583333333333334,3.9555555555555566,1.1368683772161603e-13,0.0016449652777777777,0,2,76,18,0,0,0,1,2,92.0
96,24,1.4,1,0,0,9.600000000000023,1.25,0.9375,2.7999999999999976,5.684341886080802e-14,0.0014442708333333334,0,0,73,22,1,0,0,0,,96.0
96,24,1.4,1,1,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.5333333333333328,1.1368683772161603e-13,0.0025618055555555555,0,1,74,21,0,0,0,1,1,102.4
96,24,1.4,1,2,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.999999999999998,5.684341886080802e-14,0.0026678819444444445,0,0,76,20,0,0,0,0,,91.2
96,24,1.4,1,3,0,9.600000000000023,1.1666666666666665,0.9583333333333334,1.799999999999996,5.684341886080802e-14,0.0012402777777777779,0,6,70,18,2,0,0,4,2 2 1 1,120.0
96,24,1.4,1,4,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.9666666666666672,1.1368683772161603e-13,0.0020586805555555554,0,1,78,17,0,0,0,1,1,92.0
96,24,1.4,1,5,0,9.600000000000023,1.1666666666666665,0.9583333333333334,3.6666666666666656,5.684341886080802e-14,0.0012677083333333334,0,1,79,15,1,0,0,1,1,75.2
96,24,1.4,1,6,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.6666666666666647,5.684341886080802e-14,0.0013590277777777778,0,7,75,13,1,0,0,2,5 2,99.19999999999999
96,24,1.4,1,7,0,9.600000000000023,1.25,0.9375,2.5666666666666647,5.684341886080802e-14,0.0014043402777777778,0,0,73,22,1,0,0,0,,101.6
96,24,1.4,1,8,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.9999999999999996,5.684341886080802e-14,0.0021085069444444445,0,0,76,20,0,0,0,0,,91.2
96,24,1.4,1,9,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.733333333333332,5.684341886080802e-14,0.0014086805555555556,0,3,74,19,0,0,0,2,2 1,97.6
96,24,1.4,1,10,0,9.600000000000023,1.25,0.9375,2.3333333333333317,5.684341886080802e-14,0.0018581597222222222,0,0,74,20,2,0,0,0,,107.2
96,24,1.4,1,11,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.033333333333331,5.684341886080802e-14,0.0024006944444444444,0,3,75,17,1,0,0,2,2 1,114.4
96,24,1.4,1,12,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.53333333333333,5.684341886080802e-14,0.0024963541666666667,0,0,76,20,0,0,0,0,,102.4
96,24,1.4,1,13,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.9999999999999987,8.526512829121202e-14,0.0016118055555555556,0,0,78,16,2,0,0,0,,91.2
96,24,1.4,1,14,0,9.600000000000023,1.125,0.96875,4.799999999999999,8.526512829121202e-14,0.0019190972222222222,0,0,84,12,0,0,0,0,,48.0
96,24,1.4,1,15,0,9.600000000000023,1.25,0.9375,2.099999999999997,5.684341886080802e-14,0.0027144097222222222,0,1,72,21,2,0,0,1,1,112.8
96,24,1.4,1,16,0,9.600000000000023,1.2083333333333335,0.9479166666666666,1.833333333333331,5.684341886080802e-14,0.0011401041666666667,0,2,72,22,0,0,0,1,2,119.19999999999999
96,24,1.4,1,17,0,9.600000000000023,1.25,0.9375,1.8666666666666665,8.526512829121202e-14,0.003109027777777778,0,0,72,24,0,0,0,0,,118.4
96,24,1.4,1,18,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.7666666666666653,5.684341886080802e-14,0.0014071180555555556,0,2,72,22,0,0,0,1,2,96.8
96,24,1.4,1,19,0,9.600000000000023,1.2083333333333335,0.9479166666666666,2.3000000000000003,8.526512829121202e-14,0.0027890625,0,1,75,19,1,0,0,1,1,108.0
96,36,1.4,1,0,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.133333333333331,5.684341886080802e-14,0.001298263888888889,0,0,80,16,0,0,0,0,,86.4
96,36,1.4,1,1,0,9.600000000000023,1.125,0.96875,2.5777777777777757,5.684341886080802e-14,0.0011661458333333333,0,2,80,14,0,0,0,1,2,70.4
96,36,1.4,1,2,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.3999999999999977,8.526512829121202e-14,0.0007109375,0,4,81,10,1,0,0,2,2 2,76.8
96,36,1.4,1,3,0,9.600000000000023,1.125,0.96875,2.7333333333333343,1.1368683772161603e-13,0.0018510416666666666,0,1,82,13,0,0,0,1,1,64.8
96,36,1.4,1,4,0,9.600000000000023,1.125,0.96875,2.733333333333332,8.526512829121202e-14,0.0013524305555555555,0,2,80,14,0,0,0,1,2,64.8
96,36,1.4,1,5,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.244444444444442,5.684341886080802e-14,0.0025121527777777776,0,3,82,11,0,0,0,2,2 1,82.4
96,36,1.4,1,6,0,9.600000000000023,1.2083333333333335,0.9479166666666666,1.9999999999999991,5.684341886080802e-14,0.002026041666666667,0,0,76,20,0,0,0,0,,91.2
96,36,1.4,1,7,0,9.600000000000023,1.2083333333333335,0.9479166666666666,1.844444444444444,1.1368683772161603e-13,0.002445486111111111,0,2,75,18,0,0,1,1,2,96.8
96,36,1.4,1,8,0,9.600000000000023,1.2083333333333335,0.9479166666666666,1.688888888888888,5.684341886080802e-14,0.0015277777777777779,0,0,76,20,0,0,0,0,,102.4
96,36,1.4,1,9,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.8666666666666663,8.526512829121202e-14,0.0010371527777777777,0,2,84,10,0,0,0,1,2,60.0
96,36,1.4,1,10,0,9.600000000000023,1.125,0.96875,2.888888888888888,5.684341886080802e-14,0.0010409722222222222,0,0,84,12,0,0,0,0,,59.2
96,36,1.4,1,11,0,9.600000000000023,1.125,0.96875,2.8888888888888866,5.684341886080802e-14,0.0007144097222222222,0,0,85,10,1,0,0,0,,59.2
96,36,1.4,1,12,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.755555555555553,5.684341886080802e-14,0.0010947916666666667,0,0,80,16,0,0,0,0,,64.0
96,36,1.4,1,13,0,9.600000000000023,1.125,0.96875,2.7333333333333325,5.684341886080802e-14,0.0012715277777777777,0,2,80,14,0,0,0,1,2,64.8
96,36,1.4,1,14,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.1333333333333324,5.684341886080802e-14,0.0017043402777777777,0,2,76,18,0,0,0,2,1 1,86.4
96,36,1.4,1,15,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.133333333333332,1.1368683772161603e-13,0.0014487847222222222,0,2,79,14,0,0,1,1,2,86.4
96,36,1.4,1,16,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.755555555555554,5.684341886080802e-14,0.0010890625,0,0,80,16,0,0,0,0,,64.0
96,36,1.4,1,17,0,9.600000000000023,1.25,0.9375,1.8666666666666647,8.526512829121202e-14,0.0017267361111111112,0,0,72,24,0,0,0,0,,96.0
96,36,1.4,1,18,0,9.600000000000023,1.2083333333333335,0.9479166666666666,1.688888888888887,5.684341886080802e-14,0.001955729166666667,0,2,73,20,1,0,0,1,2,102.4
96,36,1.4,1,19,0,9.600000000000023,1.25,0.9375,1.8666666666666656,1.1368683772161603e-13,0.0008418402777777777,0,0,73,22,1,0,0,0,,96.0
96,48,1.4,1,0,0,9.600000000000023,1.125,0.96875,2.283333333333332,5.684341886080802e-14,0.0005996527777777777,0,0,85,10,1,0,0,0,,53.6
96,48,1.4,1,1,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.383333333333332,5.684341886080802e-14,0.0006098958333333334,0,0,88,8,0,0,0,0,,48.8
96,48,1.4,1,2,0,9.600000000000023,1.125,0.96875,2.1666666666666656,5.684341886080802e-14,0.0008756944444444445,0,0,84,12,0,0,0,0,,59.2
96,48,1.4,1,3,0,9.600000000000023,1.125,0.96875,2.1666666666666647,5.684341886080802e-14,0.0010456597222222221,0,0,84,12,0,0,0,0,,59.2
96,48,1.4,1,4,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.383333333333332,5.684341886080802e-14,0.0011078125,0,2,84,10,0,0,0,1,2,48.8
96,48,1.4,1,5,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.0666666666666655,5.684341886080802e-14,0.0006006944444444445,0,0,80,16,0,0,0,0,,64.0
96,48,1.4,1,6,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.733333333333334,1.1368683772161603e-13,0.0005873263888888889,0,0,88,8,0,0,0,0,,32.0
96,48,1.4,1,7,0,9.600000000000023,1.125,0.96875,2.1666666666666647,5.684341886080802e-14,0.0007979166666666667,0,0,84,12,0,0,0,0,,59.2
96,48,1.4,1,8,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.3833333333333333,8.526512829121202e-14,0.0004970486111111111,0,2,85,8,1,0,0,1,2,48.8
96,48,1.4,1,9,0,9.600000000000023,0.958333333333333,1.0104166666666667,3.0333333333333314,1.1368683772161603e-13,0.00044184027777777776,0,4,92,0,0,0,0,1,4,17.599999999999994
96,48,1.4,1,10,0,9.600000000000023,1.125,0.96875,2.399999999999999,5.684341886080802e-14,0.0007899305555555555,0,0,84,12,0,0,0,0,,48.0
96,48,1.4,1,11,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.733333333333331,5.684341886080802e-14,0.0005390625,0,0,88,8,0,0,0,0,,32.0
96,48,1.4,1,12,0,9.600000000000023,1.0,1.0,2.9333333333333322,5.684341886080802e-14,0.00048559027777777777,0,0,96,0,0,0,0,0,,22.4
96,48,1.4,1,13,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.733333333333331,5.684341886080802e-14,0.0003876736111111111,0,0,88,8,0,0,0,0,,32.0
96,48,1.4,1,14,0,9.600000000000023,1.1666666666666665,0.9583333333333334,1.8333333333333321,5.684341886080802e-14,0.0013675347222222222,0,0,80,16,0,0,0,0,,75.2
96,48,1.4,1,15,0,9.600000000000023,1.0416666666666665,0.9895833333333334,2.133333333333332,5.684341886080802e-14,0.0009336805555555555,0,4,84,8,0,0,0,2,2 2,60.8
96,48,1.4,1,16,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.2666666666666653,5.684341886080802e-14,0.0005359375,0,0,88,8,0,0,0,0,,54.4
96,48,1.4,1,17,0,9.600000000000023,1.0,1.0,2.699999999999998,5.684341886080802e-14,0.0013628472222222223,0,4,88,4,0,0,0,2,2 2,33.599999999999994
96,48,1.4,1,18,0,9.600000000000023,1.0833333333333335,0.9791666666666666,2.733333333333331,8.526512829121202e-14,0.0004048611111111111,0,0,88,8,0,0,0,0,,32.0
96,48,1.4,1,19,0,9.600000000000023,1.1666666666666665,0.9583333333333334,2.066666666666665,5.684341886080802e-14,0.0009282986111111111,0,0,80,16,0,0,0,0,,64.0
96,72,1.4,1,0,0,9.600000000000023,1.125,0.96875,1.5999999999999988,5.684341886080802e-14,0.0005682291666666666,0,0,84,12,0,0,0,0,,48.0
96,72,1.4,1,1,0,9.600000000000023,1.0,1.0,1.9555555555555546,5.684341886080802e-14,0.00031302083333333334,0,2,92,2,0,0,0,1,2,22.4
96,72,1.4,1,2,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.51111111111111,5.684341886080802e-14,0.00041493055555555554,0,0,88,8,0,0,0,0,,54.4
96,72,1.4,1,3,0,9.600000000000023,1.0,1.0,1.7999999999999996,1.1368683772161603e-13,0.00041927083333333334,0,3,90,3,0,0,0,2,2 1,33.599999999999994
96,72,1.4,1,4,0,9.600000000000023,1.0,1.0,1.4888888888888878,5.684341886080802e-14,0.00018715277777777778,0,8,80,8,0,0,0,3,4 2 2,56.0
96,72,1.4,1,5,0,9.600000000000023,1.125,0.96875,1.5222222222222213,5.684341886080802e-14,0.00022222222222222223,0,0,85,10,1,0,0,0,,53.6
96,72,1.4,1,6,0,9.600000000000023,0.958333333333333,1.0104166666666667,2.0222222222222217,1.1368683772161603e-13,0.00028055555555555554,0,4,92,0,0,0,0,1,4,17.599999999999994
96,72,1.4,1,7,0,9.600000000000023,0.958333333333333,1.0104166666666667,2.0222222222222217,5.684341886080802e-14,0.00026197916666666665,0,4,92,0,0,0,0,1,4,17.599999999999994
96,72,1.4,1,8,0,9.600000000000023,0.958333333333333,1.0104166666666667,2.022222222222221,8.526512829121202e-14,0.00021996527777777777,0,4,92,0,0,0,0,1,4,17.599999999999994
96,72,1.4,1,9,0,9.600000000000023,1.0,1.0,2.2666666666666653,1.1368683772161603e-13,0.0003310763888888889,0,0,96,0,0,0,0,0,,0.0
96,72,1.4,1,10,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.51111111111111,5.684341886080802e-14,0.0005524305555555556,0,0,88,8,0,0,0,0,,54.4
96,72,1.4,1,11,0,9.600000000000023,1.0416666666666665,0.9895833333333334,1.6555555555555537,8.526512829121202e-14,0.0006902777777777778,0,4,84,8,0,0,0,1,4,44.0
96,72,1.4,1,12,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.433333333333332,5.684341886080802e-14,0.0006878472222222222,0,4,80,12,0,0,0,1,4,60.0
96,72,1.4,1,13,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.8222222222222209,5.684341886080802e-14,0.0007213541666666667,0,0,88,8,0,0,0,0,,32.0
96,72,1.4,1,14,0,9.600000000000023,1.0833333333333335,0.9791666666666666,1.8222222222222217,5.684341886080802e-14,0.00024618055555555553,0,0,88,8,0,0,0,0,,32.0
96,72,1.4,1,15,0,9.600000000000023,1.0416666666666665,0.9895833333333334,1.5777777777777768,8.526512829121202e-14,0.00034913194444444445,0,0,92,4,0,0,0,0,,49.599999999999994
