N,C,lam,k,replica,seed_columns,planted_cost,f_final,phi_final,bath_T,drift,acceptance,d0,d1,d2,d3,d4,d5,d6,pieces_d1,sizes_d1,h_final
96,72,1.1,1,8,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,5.520833333333333e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,9,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,8.263888888888889e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,10,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,8.923611111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,4.375e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,5.243055555555556e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,13,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,7.04861111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,4.236111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,8.298611111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,16,0,14.399999999999977,1.0,1.0,0.4888888888888893,4.263256414560601e-14,6.336805555555555e-05,0,2,92,2,0,0,0,1,2,17.6
96,72,1.1,1,17,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888894,4.263256414560601e-14,5.3472222222222224e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,72,1.1,1,18,0,14.399999999999977,1.0,1.0,0.4888888888888893,4.263256414560601e-14,8.211805555555556e-05,0,2,92,2,0,0,0,1,2,17.6
96,72,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.5888888888888892,4.263256414560601e-14,6.5625e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,0,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,6.458333333333334e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,1,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666693,4.263256414560601e-14,3.611111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,2,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.034722222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.7291666666666666e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,4,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.1319444444444445e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666693,4.263256414560601e-14,3.3680555555555555e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.1666666666666665e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.236111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,8,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.513888888888889e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,9,0,14.399999999999977,1.0,1.0,0.5500000000000004,4.263256414560601e-14,4.010416666666667e-05,0,0,96,0,0,0,0,0,,0.0
96,96,1.1,1,10,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,6.354166666666666e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666693,4.263256414560601e-14,3.6805555555555556e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.6944444444444445e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,13,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666693,4.263256414560601e-14,3.611111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.625e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.652777777777778e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,16,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.208333333333334e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,17,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,5.3819444444444444e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,18,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.6875e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,96,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.44166666666666704,4.263256414560601e-14,4.722222222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,0,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,2.986111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,1,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.861111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,2,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.159722222222222e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,3,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.027777777777778e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,4,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.236111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,5,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333346,4.263256414560601e-14,2.8125e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,6,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,5.3125e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,7,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,2.5e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,8,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.4027777777777775e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,9,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.0208333333333334e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,10,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.0972222222222225e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,11,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.125e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,12,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.201388888888889e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,13,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.611111111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,14,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,2.2222222222222223e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,15,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,3.541666666666667e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,16,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,5.520833333333333e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,17,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,5.3819444444444444e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,18,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333352,4.263256414560601e-14,4.305555555555555e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
96,192,1.1,1,19,0,14.399999999999977,0.958333333333333,1.0104166666666667,0.22083333333333346,4.263256414560601e-14,3.298611111111111e-05,0,4,92,0,0,0,0,1,4,10.400000000000002
