N,dims,C,spark,replica,lam,local_heat,sweep,h_per_vertex,d0,d1,d2,d3,d4,d5,d6,d7,melted,pieces_flat,largest_flat,bath_T,total,drift,left,final
288,4 4 18,576,5.0,0,1.4,False,7000,2.7861111111111105,0,42,142,34,36,32,2,0,70,2,17,0.2156249999999999,124.19999999999995,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,7200,2.7138888888888886,0,42,142,34,42,28,0,0,70,2,17,0.251736111111111,144.99999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,7400,2.7138888888888886,0,42,142,34,42,28,0,0,70,2,17,0.251736111111111,144.99999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,7600,2.7416666666666663,0,50,136,34,42,24,2,0,68,2,17,0.23784722222222213,136.99999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,7800,2.7416666666666663,0,50,136,34,42,24,2,0,68,2,17,0.23784722222222213,136.99999999999994,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,8000,2.802777777777777,0,41,136,39,44,26,2,0,72,4,20,0.20729166666666654,119.39999999999993,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,8200,2.783333333333333,0,41,136,39,44,26,2,0,72,4,20,0.2170138888888888,124.99999999999996,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,8400,2.747222222222222,0,41,136,39,46,26,0,0,72,4,20,0.23506944444444436,135.39999999999995,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,8600,2.747222222222222,0,40,142,36,40,28,2,0,70,4,17,0.23506944444444436,135.39999999999995,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,8800,2.747222222222222,0,40,142,36,40,28,2,0,70,2,19,0.23506944444444441,135.39999999999998,1.1368683772161603e-13,True,False
288,4 4 18,576,5.0,0,1.4,False,9000,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.26562499999999994,152.99999999999997,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,9200,2.686111111111111,0,50,136,34,44,24,0,0,68,2,17,0.26562499999999994,152.99999999999997,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,9400,2.738888888888889,0,48,132,39,46,23,0,0,69,4,18,0.2392361111111111,137.79999999999998,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,9600,2.738888888888889,0,48,132,39,46,23,0,0,69,4,18,0.2392361111111111,137.79999999999998,0.0,True,False
288,4 4 18,576,5.0,0,1.4,False,9800,2.738888888888889,0,48,132,39,46,23,0,0,69,4,18,0.2392361111111111,137.79999999999998,0.0,True,False
