N,replica,protocol,leg,k,g,lam,phi,chi,tau_int,acceptance,swap_rate,round_trips,snapshots,snap_no_fluct,snap_no_xi,diam_mean,xi_over_diam,xi_over_diam_err,xi_pooled_over_diam
484,3,sequential,heat,20,4.357,1.0,0.49099214876033054,0.16857385115702483,9.850337187574283,0.10019493801652893,,,100,0,0,9.9,0.3725131708703522,0.04058905789834975,0.3172644762998539
484,3,sequential,heat,21,4.596,1.0,0.45823904958677686,0.17178559650826444,8.888126354246138,0.12443636363636376,,,100,0,0,9.66,0.27372525344134063,0.023109168006733478,0.342718907227675
484,3,sequential,heat,22,4.848,1.0,0.427649173553719,0.18443364289256195,7.962385996890432,0.15113946280991736,,,100,0,0,9.45,0.2795550090387832,0.031073237273212838,0.20237139227857062
484,3,sequential,heat,23,5.113,1.0,0.3968997933884298,0.1826570242768595,5.269403712784353,0.18165475206611575,,,100,0,0,9.25,0.25403547904867696,0.04424528470749398,0.18623755311204646
484,3,sequential,heat,24,5.393,1.0,0.3686276859504132,0.17530477347107437,4.133754782885178,0.21469473140495862,,,100,0,0,9.14,0.21105818325893216,0.012779227460561596,0.19045780697327028
484,3,sequential,heat,25,5.688,1.0,0.341954132231405,0.1735433189256198,3.66411188795917,0.24884555785123955,,,100,0,0,9.05,0.22429842514680984,0.006261135009847199,0.24625946398914073
484,3,sequential,heat,26,6.0,1.0,0.317828305785124,0.17084219997933883,3.1156315989668206,0.2837519628099175,,,100,0,0,9.0,0.23533833126562576,0.007011766536355314,0.2638752222305617
484,3,sequential,heat,27,6.329,1.0,0.29336280991735536,0.17013356661157025,2.4863691834423913,0.32167055785123966,,,100,0,0,9.01,0.2525427641484783,0.009829896962089166,0.28083904412030947
484,3,sequential,heat,28,6.675,1.0,0.27256549586776857,0.15983299402892562,1.97355356636773,0.35808842975206623,,,100,0,0,9.0,0.5149646199005331,0.19517010061082224,0.2970895974684745
484,3,sequential,heat,29,7.041,1.0,0.2526962809917356,0.15498879132231402,1.7453760613732543,0.39404948347107416,,,100,0,0,9.0,0.2758102700511306,0.016543150535589916,0.2838562641537324
484,3,sequential,heat,30,7.426,1.0,0.23442768595041322,0.1481773367768595,1.4998246011290588,0.42982510330578516,,,100,0,0,9.0,0.5627713657173653,0.243386998233943,0.30698295583925145
484,3,sequential,heat,31,7.833,1.0,0.21823719008264464,0.1502279375206612,1.3591341702930453,0.46414369834710717,,,100,0,0,9.0,0.5145221803598076,0.15070923354848878,0.31200661288361553
484,3,sequential,heat,32,8.262,1.0,0.20311714876033057,0.13723802543388433,1.2468455118151516,0.49765258264462814,,,100,0,0,8.98,0.38545969551980663,0.06165677954105827,0.332490532314715
484,3,sequential,heat,33,8.715,1.0,0.18998636363636365,0.13297278603305784,1.1315200667574594,0.5285235537190082,,,100,0,0,8.96,0.37775806916219584,0.05837120947976669,0.3145536178949394
484,3,sequential,heat,34,9.192,1.0,0.17733739669421486,0.12548933948347105,1.0207941460239376,0.5587778925619835,,,100,0,0,8.95,0.37429809296575123,0.06374264197508217,0.3491088711166761
484,3,sequential,heat,35,9.695,1.0,0.16656797520661157,0.12093649336776859,0.9328014639225246,0.5862904958677688,,,100,0,0,8.92,0.277601297902326,0.036449911004341515,0.39689901769394154
484,3,sequential,heat,36,10.226,1.0,0.15609793388429752,0.1139218141322314,0.7501488705041645,0.6127934917355371,,,100,0,0,8.87,0.32620580941750793,0.04369675440207567,0.35686325588571016
484,3,sequential,heat,37,10.786,1.0,0.1467059917355372,0.1152988998140496,0.7660921293828851,0.6381846074380165,,,100,0,0,8.86,0.4335723805073994,0.12437720869250699,0.4767909490167514
484,3,sequential,heat,38,11.377,1.0,0.13794318181818183,0.10683355320247934,0.7078782894452633,0.6614418388429754,,,100,0,0,8.67,0.21926663355876833,0.027950095574518337,0.30222932634887884
484,3,sequential,heat,39,12.0,1.0,0.13069380165289257,0.10280199661157025,0.7061153582066766,0.6823671487603308,,,100,0,0,8.72,0.4264506453758606,0.10401676214172147,0.5576524152899796
